X,Y,data
70,67,-0.1921014419298323
70,68,-0.505835185625233
70,69,-0.509057932082905
70,70,-0.6654171051524792
70,71,-0.7603246121955343
70,72,-0.37464534793590243
70,73,-0.3642495158135555
70,74,-0.4149560652884186
70,75,-0.24433624621491112
70,76,-0.18476263849973965
70,77,-0.12379148521382093
70,78,-0.1389227345042789
70,79,-0.1441322296505769
70,80,0.06137250828327027
70,81,0.24496662739316508
70,82,0.3232973781516742
70,83,0.2693069304616196
70,84,0.20301409544285243
70,85,0.17478261463006353
70,86,0.22051312968977888
70,87,0.3404224595688999
70,88,0.43807997471646365
70,89,0.4445786105739533
70,90,0.3501813825842439
70,91,0.13395406468062687
70,92,0.10730206744705782
70,93,0.11088421397350584
70,94,-0.021994729185969685
70,95,0.05156253748044204
70,96,0.05156253748044204
70,97,0.05156253748044204
70,98,-0.2549301625365237
70,99,-0.2549301625365237
70,100,
71,0,
71,1,-1.0369330500423297
71,2,-1.098073212582154
71,3,-1.098073212582154
71,4,-1.098073212582154
71,5,-1.098073212582154
71,6,-1.0888728332469162
71,7,-1.0888728332469162
71,8,-0.9710395026249767
71,9,-0.755099132268664
71,10,-0.8490682767283971
71,11,-0.8516622345352536
71,12,-0.8732764491625641
71,13,-0.8808236513601003
71,14,-0.7064791034468794
71,15,-0.5321345555336584
71,16,-0.7754820431959252
71,17,-1.0396913384416344
71,18,-1.0756479177289815
71,19,-1.0893071023635337
71,20,-1.2095591046151966
71,21,-1.0751712040175916
71,22,-0.8690206914786459
71,23,-1.141863715521964
71,24,-1.2600389632066231
71,25,-1.1674621072527664
71,26,-1.0855351516913194
71,27,-1.0230352448884086
71,28,-1.0742594418549436
71,29,-1.0205927909643264
71,30,-1.0406100935939593
71,31,-1.0882857352699447
71,32,-0.9323234259307932
71,33,-0.9744368940859278
71,34,-1.304696345694152
71,35,-1.1917807247576206
71,36,-1.1535951404154803
71,37,-0.9753947470827039
71,38,-0.6270935217034808
71,39,-0.6044034175590228
71,40,-0.9128311638891103
71,41,-0.9272510153418743
71,42,-0.7432638188565225
71,43,-0.7009418425142837
71,44,-0.5072663731758911
71,45,-0.3513045284850644
71,46,0.035764479525440554
71,47,0.146345122715836
71,48,0.2514826411781863
71,49,0.2369492582645633
71,50,0.5004486324942702
71,51,0.4952492339081138
71,52,0.1848724309919589
71,53,0.3681501186193481
71,54,0.28667665140130394
71,55,-0.4180881980875064
71,56,-0.5747234011307601
71,57,-0.5174656158119544
71,58,-0.49930728180937217
71,59,-0.5595862379183492
71,60,-0.44254936640466797
71,61,-0.3402541999958768
71,62,-0.45286295471705457
71,63,-0.4877066040263158
71,64,-0.6397668610280495
71,65,-0.5276937146962416
71,66,-0.4120905656676596
71,67,-0.5498301877280692
71,68,-0.7290011687476433
71,69,-0.5230217713888564
71,70,-0.4788808880971439
71,71,-0.3842870009299216
71,72,0.07148241577545932
71,73,-0.11504254882959797
71,74,-0.3841578559351098
71,75,-0.13679606542139341
71,76,-0.03219889793832883
71,77,-0.13925785698091384
71,78,-0.10291982413061325
71,79,-0.030405470734341484
71,80,0.07826457539027086
71,81,0.17164377047364085
71,82,0.11934716675242026
71,83,0.09751022119106695
71,84,-0.07643951856135964
71,85,-0.02680971973198455
71,86,0.03831407435151585
71,87,0.1611552688344843
71,88,0.10564321905449231
71,89,0.019171904758796564
71,90,-0.06897549501799617
71,91,0.15426627264720433
71,92,0.1451870987150045
71,93,0.26772602135451024
71,94,0.16835554623248727
71,95,0.05156253748044204
71,96,0.05156253748044204
71,97,-0.10168381252804082
71,98,-0.2549301625365237
71,99,-0.2549301625365237
71,100,-0.2549301625365237
72,0,
72,1,-0.9757928875025056
72,2,-1.1078051677898646
72,3,-1.098073212582154
72,4,-1.098073212582154
72,5,-1.098073212582154
72,6,-1.1085355964780559
72,7,-1.1085355964780559
72,8,-1.0104200930598068
72,9,-0.9258748553499306
72,10,-0.9258748553499306
72,11,-0.8713515445815689
72,12,-0.8910408546278844
72,13,-0.8910408546278843
72,14,-0.7151928624582928
72,15,-0.5393448702887014
72,16,-0.6484565869408441
72,17,-0.9333734116014931
72,18,-0.9735704580012778
72,19,-1.0428567768712824
72,20,-1.1306558435333867
72,21,-1.0751356894467745
72,22,-1.135578803921142
72,23,-1.1721696040391378
72,24,-1.168967592638404
72,25,-1.0280191987892846
72,26,-0.9794066948263609
72,27,-1.0063951354260472
72,28,-1.1441019784284345
72,29,-1.1078503019949582
72,30,-1.2405916326921613
72,31,-1.1200477249084866
72,32,-0.8471147870457376
72,33,-0.8702268965383559
72,34,-0.9847037110661365
72,35,-1.0371392857304467
72,36,-1.090392008704391
72,37,-1.07094398838186
72,38,-0.8698812081076738
72,39,-0.7881887312911927
72,40,-0.9496747066831333
72,41,-0.9748663025733136
72,42,-0.7964163036504261
72,43,-0.79998711991522
72,44,-0.7626256580274173
72,45,-0.6918465974265793
72,46,0.06434068148078431
72,47,0.08092955366394489
72,48,0.12153619470111414
72,49,0.3948781554922426
72,50,0.3662672767977713
72,51,0.18731090747633566
72,52,0.6710713110641989
72,53,1.425526757414772
72,54,1.1965711334809928
72,55,0.22315763581694034
72,56,-0.41227727764177696
72,57,-0.5353381735203881
72,58,-0.49284542074118065
72,59,-0.2915798037464521
72,60,-0.20089473324463972
72,61,-0.6078847957511193
72,62,-0.30485095975910764
72,63,-0.3942274988436522
72,64,-0.6647956347198273
72,65,-0.5218200078338048
72,66,-0.35206113517751164
72,67,-0.6771255671518831
72,68,-0.83872608078434
72,69,-0.7553626340008298
72,70,-0.739513126072762
72,71,-0.4944849928241824
72,72,-0.35052661920449985
72,73,-0.3953506823612926
72,74,-0.26054398652535277
72,75,-0.011136145100984651
72,76,-0.10277009285026842
72,77,-0.18444656192948095
72,78,-0.09542291621399661
72,79,-0.0068912099863882165
72,80,0.12051075653300072
72,81,0.15511259371998662
72,82,0.11775683296970124
72,83,-0.043818292805984184
72,84,-0.09517285119242544
72,85,-0.09018872227143952
72,86,-0.13023132185415648
72,87,-0.18721853730189067
72,88,-0.17379191648843847
72,89,-0.06069490328601434
72,90,-0.15712289479478891
72,91,0.16334544657940414
72,92,0.4549897377154999
72,93,0.5061106224617096
72,94,0.5200184219023298
72,95,0.28579047969138593
72,96,0.168676508585914
72,97,-0.2549301625365237
72,98,-0.2549301625365237
72,99,-0.2549301625365237
72,100,-0.2549301625365237
73,0,
73,1,-0.9757928875025056
73,2,-1.117537122997575
73,3,-1.2131384635568203
73,4,-1.0792855018302197
73,5,-1.0784595473437464
73,6,-1.119683026968091
73,7,-1.119683026968091
73,8,-1.0381101068271394
73,9,-0.9258748553499307
73,10,-0.956217671698435
73,11,-1.1087840343913138
73,12,-0.8910408546278844
73,13,-0.8910408546278843
73,14,-0.7402675196345451
73,15,-0.614568841817458
73,16,-0.6897928133462146
73,17,-0.7596409809237015
73,18,-0.8485715926847381
73,19,-0.9836600461674784
73,20,-1.0470206097084842
73,21,-1.16411852046727
73,22,-1.2822952714812752
73,23,-1.2540192717119485
73,24,-1.1371715208597228
73,25,-1.041490492855901
73,26,-1.0421987953594312
73,27,-1.0649331210904744
73,28,-1.193021969901584
73,29,-1.099144416097101
73,30,-1.1139481738795272
73,31,-0.9423271070775382
73,32,-0.8352541436658527
73,33,-0.8028706277152416
73,34,-0.8697473264635164
73,35,-1.0632000250327398
73,36,-1.1940076810113787
73,37,-1.0887481293793233
73,38,-0.9715063735306244
73,39,-0.8671608676492895
73,40,-0.9704077952531986
73,41,-0.941242269679928
73,42,-0.7264162270144644
73,43,-0.7112385629578599
73,44,-0.7205091319854461
73,45,-0.6908267728079854
73,46,-0.6382816536212248
73,47,-0.30106495689069596
73,48,0.119076108858337
73,49,0.5593374541702614
73,50,0.3775149554813491
73,51,0.6011794715945378
73,52,1.5080545414595
73,53,2.132938713243538
73,54,1.9910240469183034
73,55,1.3792187920080954
73,56,0.21282235721224566
73,57,-0.6802400020536069
73,58,-0.3755068691910278
73,59,0.12869003857920874
73,60,-0.043875703192123056
73,61,-0.6289893268493255
73,62,-0.4208841474623209
73,63,-0.5230565150096348
73,64,-0.7181275203453372
73,65,-0.5890932258117395
73,66,-0.6526540876778895
73,67,-0.8434656314890243
73,68,-0.8002833215888229
73,69,-0.811998243937327
73,70,-0.882831904781894
73,71,-0.8932409255248115
73,72,-0.8001832162803053
73,73,-0.5602494339744358
73,74,-0.29371848034880305
73,75,-0.053591617877896854
73,76,-0.15460507417161318
73,77,-0.03806238535459291
73,78,-0.041614512993024384
73,79,0.048866174168872255
73,80,0.12476436924423641
73,81,0.1653599661685692
73,82,0.2086174993144634
73,83,0.060473544791632264
73,84,-0.030205954335051285
73,85,-0.08019474600082585
73,86,-0.0732672123260983
73,87,-0.019948508584637713
73,88,-0.030975509951799568
73,89,-0.055264509736148625
73,90,-0.1092528990930457
73,91,0.026296746854607166
73,92,0.3273091558869915
73,93,0.45914211690298695
73,94,0.4094965218885478
73,95,0.4094965218885478
73,96,0.4094965218885478
73,97,
73,98,-0.11789624594145061
73,99,-0.2549301625365237
73,100,
74,0,
74,1,-0.9757928875025055
74,2,-1.0011726734565844
74,3,-1.0874437045114027
74,4,-1.0363127164115051
74,5,-1.0776335928572731
74,6,-0.8518302953111521
74,7,-0.626026997765031
74,8,-0.8053521263184921
74,9,-0.9981611129988341
74,10,-0.9865604880469392
74,11,-1.1087840343913138
74,12,-1.1087840343913138
74,13,-0.999912444509599
74,14,-0.8040221176471672
74,15,-0.7547861365984383
74,16,-0.6563141745009804
74,17,-0.8187634913563225
74,18,-0.9186400672696049
74,19,-0.9671914281207585
74,20,-1.0670608805186133
74,21,-1.267728941947328
74,22,-1.3770383204951502
74,23,-1.252254402980718
74,24,-1.1257056167350554
74,25,-1.1311341746550303
74,26,-1.1316818383146636
74,27,-1.0611001896445513
74,28,-1.1216256786297814
74,29,-1.0962479923843311
74,30,-1.096736008069435
74,31,-0.9794451846560122
74,32,-0.8353320947101386
74,33,-0.803348427843636
74,34,-0.8885535663737583
74,35,-1.1480688176208356
74,36,-1.182044176244557
74,37,-1.1341463464608947
74,38,-0.849542539211455
74,39,-0.8518659189806627
74,40,-0.9614570068925551
74,41,-0.847330918350163
74,42,-0.6462467343977055
74,43,-0.6041360123618232
74,44,-0.5935299867843993
74,45,-0.5352787731666032
74,46,-0.6054253634565198
74,47,-0.6077390440097451
74,48,-0.1933853942485464
74,49,0.39978655247492906
74,50,0.2673166430168855
74,51,0.6211990316484676
74,52,1.1730252320498873
74,53,2.046583470817649
74,54,1.8293900424064593
74,55,1.4416420888594645
74,56,0.2090366251180903
74,57,-0.7900645447811717
74,58,-0.5567259846661989
74,59,-0.31466752294746775
74,60,-0.18219752687897067
74,61,-0.19257527795932086
74,62,-0.5354101214702924
74,63,-0.5781888277440599
74,64,-0.4623832813853643
74,65,0.01248562690015109
74,66,-0.3899989290169105
74,67,-0.6020286650558648
74,68,-0.37179030311405414
74,69,-0.5363005787674143
74,70,-0.8428996862434744
74,71,-0.8907015604408084
74,72,-0.8188201161336441
74,73,-0.5364520365021874
74,74,-0.31456110962424283
74,75,-0.21125301909561134
74,76,0.06953141132463844
74,77,0.36801346269143137
74,78,0.07914868411687113
74,79,0.04391631596416599
74,80,0.078291949362304
74,81,0.123403198912118
74,82,0.22820951999243175
74,83,0.1516834295048411
74,84,-0.06871954586808407
74,85,-0.09524549200319125
74,86,0.015820383604203472
74,87,0.032592284914744175
74,88,-0.07662656900872465
74,89,-0.003706967252202986
74,90,0.009830685174448739
74,91,-0.012569744684059834
74,92,0.22128015919975252
74,93,0.31614787896176616
74,94,0.22689530398201974
74,95,0.22689530398201974
74,96,0.22689530398201974
74,97,0.1561715872486955
74,98,0.1561715872486955
74,99,0.18519392600522788
74,100,
75,0,
75,1,-0.9757928875025055
75,2,-0.9294254048923675
75,3,-0.8576781363281505
75,4,-0.9316561664847675
75,5,-1.0776335928572731
75,6,-0.8684631906314626
75,7,-0.659292788405652
75,8,-0.721534123137565
75,9,-0.8716021852977849
75,10,-0.889515801756332
75,11,-1.0017014385405436
75,12,-1.0017014385405436
75,13,-0.9274797686182199
75,14,-0.8532580986958962
75,15,-0.8532580986958962
75,16,-0.7347438602250888
75,17,-0.8393210099439984
75,18,-0.9902682802002696
75,19,-0.9610626920199407
75,20,-1.0736161190582725
75,21,-1.2287378021855535
75,22,-1.218709665042729
75,23,-1.1630266611303757
75,24,-1.1073436572180224
75,25,-1.0311403038141214
75,26,-1.0263967653795827
75,27,-1.1217132627311615
75,28,-1.1714470096775023
75,29,-1.3440106495783213
75,30,-1.3032400532680097
75,31,-0.9164270317439761
75,32,-0.7555237900681337
75,33,-0.7351798822916658
75,34,-0.8969233286602684
75,35,-1.1526072889955925
75,36,-1.1609926060353724
75,37,-1.0479613179074743
75,38,-0.9308174202364158
75,39,-0.8025293639157475
75,40,-0.7827017414654399
75,41,-0.6160818510219015
75,42,-0.5688033530810866
75,43,-0.5712786862439366
75,44,-0.5139599188387746
75,45,-0.530656057848164
75,46,-0.5503912696278698
75,47,-0.5323034716997522
75,48,-0.2496318465114076
75,49,-0.30218550067396355
75,50,-0.22635439474840396
75,51,0.24504266828634289
75,52,0.7132841193269125
75,53,1.2641121688084551
75,54,1.276794222031729
75,55,0.694417736492564
75,56,-0.5240404342743838
75,57,-0.6691095581170591
75,58,-0.6696751101956149
75,59,-0.5490113097511409
75,60,0.2198874834966142
75,61,0.03154541281426605
75,62,-0.3326407505663541
75,63,-0.5042802525125264
75,64,-0.06287769268304505
75,65,0.23252163021486275
75,66,0.08411927275213457
75,67,-0.13816089011539037
75,68,-0.2348711106900108
75,69,-0.17353929766920362
75,70,-0.6713426033247044
75,71,-0.6581294394632775
75,72,-0.4231476702427897
75,73,-0.2846153018623535
75,74,-0.29211846868616087
75,75,-0.3126882177249485
75,76,0.07641554283720384
75,77,0.33140919533676266
75,78,0.056948383658106914
75,79,-0.07817004090500615
75,80,-0.06842480935011637
75,81,0.004244476118515539
75,82,0.1022349029938794
75,83,0.1281924438926251
75,84,-0.1602197001411323
75,85,-0.13828193272869027
75,86,-0.03135849624507628
75,87,-0.09607030197339954
75,88,-0.2162879267663341
75,89,-0.21815110144286098
75,90,-0.04935242059446493
75,91,0.06026315448501746
75,92,0.0660426298972077
75,93,0.1457732138006457
75,94,0.20994444411896795
75,95,0.20994444411896795
75,96,0.18305801568383173
75,97,0.1561715872486955
75,98,0.1561715872486955
75,99,0.18519392600522788
75,100,0.1970647637403422
76,0,
76,1,-0.9757928875025055
76,2,-0.8935517706102589
76,3,-0.8576781363281505
76,4,-0.9316561664847675
76,5,-1.0776335928572731
76,6,-0.6684041864565202
76,7,-0.6684041864565202
76,8,-0.7961814667375522
76,9,-0.8071319308270367
76,10,-0.8587414641688209
76,11,-0.90172005009634
76,12,-0.90172005009634
76,13,-0.8774890743961181
76,14,-0.8532580986958961
76,15,-0.8532580986958961
76,16,-0.7888979480577215
76,17,-0.796762901467557
76,18,-0.9218846353874594
76,19,-1.019273343999341
76,20,-1.0998922200765355
76,21,-1.1782196599554255
76,22,-1.218709665042729
76,23,-1.1366257121653007
76,24,-1.028823604367469
76,25,-0.9909321628895433
76,26,-0.9635926444434908
76,27,-1.1619767704592758
76,28,-1.2548613791741428
76,29,-1.2383829286807424
76,30,-1.2670969869196291
76,31,-0.9152745161374746
76,32,-0.7141321515392369
76,33,-0.7545526177293567
76,34,-0.8430417721886954
76,35,-1.0270209615405967
76,36,-0.9286297924492588
76,37,-0.9497320890530428
76,38,-1.01104555584025
76,39,-0.9841347352327752
76,40,-0.6114466150612977
76,41,-0.6005095904011755
76,42,-0.5745877945097219
76,43,-0.6155770880693198
76,44,-0.6274485161232035
76,45,-0.536946117197837
76,46,-0.4747590125211949
76,47,-0.4486941342822386
76,48,-0.5160528497198085
76,49,-0.5708936823267078
76,50,-0.6430527842964775
76,51,-0.5184532449180086
76,52,-0.5304084475503321
76,53,0.1183212916279324
76,54,-0.13748603805476325
76,55,-0.5571440598713561
76,56,-0.617408040226343
76,57,-0.6562322565470369
76,58,-0.6779547156586425
76,59,-0.5472908902029417
76,60,-0.4226731123899015
76,61,-0.28954267333725253
76,62,-0.4427420877329448
76,63,-0.46188690823589584
76,64,-0.4593651522072714
76,65,-0.47639476898579225
76,66,-0.24674420984300363
76,67,-0.4702484892544715
76,68,-0.4124650892753185
76,69,-0.30151419157142806
76,70,-0.6260064597181785
76,71,-0.42664090729428916
76,72,-0.22720955753776412
76,73,-0.11632587042006859
76,74,-0.1388468320799591
76,75,-0.23309651119607783
76,76,-0.1033752252369901
76,77,-0.12394055804305901
76,78,-0.19605790328692294
76,79,-0.13696006890685924
76,80,-0.11727792616010188
76,81,-0.12814727969251147
76,82,-0.04697104215760699
76,83,0.014589507051024509
76,84,-0.1467734432585171
76,85,-0.2946901366854435
76,86,-0.22847015457320138
76,87,-0.19266540401876958
76,88,-0.16168820049749014
76,89,-0.1125823026869757
76,90,-0.09957644174641933
76,91,0.013923563295460111
76,92,-0.04738404069773236
76,93,-0.1763103225243612
76,94,-0.1954955635445499
76,95,-0.1954955635445499
76,96,-0.0652378847011808
76,97,0.0650197941421883
76,98,0.0650197941421883
76,99,0.08534951939034308
76,100,0.21140833334479014
77,0,
77,1,
77,2,
77,3,-0.8576781363281505
77,4,-0.9316561664847675
77,5,-1.0776335928572731
77,6,-0.7109782371145643
77,7,-0.7535522877726084
77,8,-0.8387003890886966
77,9,-0.8387003890886966
77,10,-0.8675524740717993
77,11,-0.8328370463627145
77,12,-0.8328370463627145
77,13,-0.8328370463627145
77,14,-0.8100940974599717
77,15,-0.7669300962240475
77,16,-0.6806020937521988
77,17,-0.6888327025899055
77,18,-0.6162349143035617
77,19,-1.0677809274627226
77,20,-1.0119700306602972
77,21,-0.9926830691488225
77,22,-1.1730001815354205
77,23,-1.1623438670857045
77,24,-1.028823604367469
77,25,-1.0054633481888697
77,26,-0.950094770701682
77,27,-1.0748009136345813
77,28,-1.1254170269006143
77,29,-1.0537289376140397
77,30,-1.1298575909583466
77,31,-0.7634418943470562
77,32,-0.8167013411753882
77,33,-0.830108454884706
77,34,-0.878507270010656
77,35,-0.9915998680154411
77,36,-0.998101494869476
77,37,-0.9320641267377809
77,38,-0.8883861869914412
77,39,-0.9696980615095834
77,40,-0.7911172019357103
77,41,-0.6952928539828422
77,42,-0.6718391775206393
77,43,-0.666467659432361
77,44,-0.8106307252755218
77,45,-0.6611312916807371
77,46,-0.4381527481449426
77,47,-0.4719102169190026
77,48,-0.47480694227165454
77,49,-0.03283066666771435
77,50,0.8003214201637534
77,51,-0.453432888672768
77,52,-0.49995963470960564
77,53,-0.5718075077229696
77,54,-0.6387080078338125
77,55,-0.5719422633260223
77,56,-0.6475778385208376
77,57,-0.7204103725629223
77,58,-0.4710239737481149
77,59,-0.3797607274828181
77,60,-0.4944564914088893
77,61,-0.2972978779885799
77,62,-0.3191546113948203
77,63,-0.456372649712276
77,64,-0.42721391298216577
77,65,-0.4604707349330256
77,66,-0.5768863941761048
77,67,-0.41328180326631925
77,68,-0.3419010806243062
77,69,-0.4788104550554011
77,70,-0.395687229434085
77,71,-0.3072282912368518
77,72,-0.26186572714072814
77,73,-0.23772834809278384
77,74,-0.1508289849344684
77,75,-0.21062458636259504
77,76,-0.24370878938253368
77,77,-0.23833821871148664
77,78,-0.14848446251659214
77,79,-0.09289486082038344
77,80,-0.057580208518428794
77,81,-0.05587976916827245
77,82,-0.047717023973083625
77,83,0.01128150882077513
77,84,-0.10048579854027116
77,85,-0.18541519527977476
77,86,-0.18289337010220105
77,87,-0.14028420610792297
77,88,-0.11808811600748552
77,89,-0.06236052804068371
77,90,-0.20007058584774237
77,91,-0.16903665044050936
77,92,-0.17794917440790203
77,93,-0.21137738520801586
77,94,-0.1954955635445499
77,95,-0.1954955635445499
77,96,-0.45639306215606007
77,97,-0.4410213613782606
77,98,-0.14938046121115142
77,99,-0.07107533938334891
77,100,0.08033594358458668
78,0,
78,1,
78,2,
78,3,
78,4,
78,5,
78,6,
78,7,-0.7961263384306525
78,8,-0.8387003890886966
78,9,-0.7997786476733681
78,10,-0.7608569062580397
78,11,-0.7608569062580397
78,12,-0.7608569062580397
78,13,-0.7446339357759426
78,14,-0.6612992391819865
78,15,-0.5973825188813727
78,16,-0.5973825188813727
78,17,-0.6581171318806583
78,18,-0.45150132155578326
78,19,-1.0769684506717234
78,20,-1.0762046732495494
78,21,-1.1283803193101027
78,22,-1.1821664535928964
78,23,-1.1724232856108068
78,24,-0.7710097334462187
78,25,-0.8878065554335351
78,26,-0.9560690089815375
78,27,-1.0430556137374616
78,28,-1.0187164877947763
78,29,-1.0006308853359227
78,30,-1.0072953702773688
78,31,-0.8655636184420826
78,32,-0.860482431820137
78,33,-0.9128802802661035
78,34,-0.8865531288197854
78,35,-1.0037614208872736
78,36,-1.0656348267210736
78,37,-0.9394900853910924
78,38,-0.7576342555885811
78,39,-0.8464696041057127
78,40,-0.8484006501188975
78,41,-0.8121455173942984
78,42,-0.7436799193258581
78,43,-0.8724390810446738
78,44,-0.9727972015370289
78,45,-0.8958936234471251
78,46,-0.5150220126517242
78,47,-0.49066416267669904
78,48,-0.4637699238645108
78,49,-0.06510349043458592
78,50,0.8003214201637534
78,51,-0.41865887808761737
78,52,-0.46708217932350216
78,53,-0.5416324698613236
78,54,-0.4316113942968086
78,55,-0.40392157271817775
78,56,-0.5840442043758847
78,57,-0.6122706652033507
78,58,-0.31410028202552737
78,59,-0.31493915597145866
78,60,-0.22354283859510884
78,61,-0.0935475445445701
78,62,-0.2646924625287824
78,63,-0.5004563899407238
78,64,-0.5076701936912188
78,65,-0.5219442180080694
78,66,-0.41383763772551907
78,67,-0.28820353881650607
78,68,-0.3562943096791871
78,69,-0.4854168270920736
78,70,-0.257075902915345
78,71,-0.3294775393594911
78,72,-0.29062757103289216
78,73,-0.18512526494159892
78,74,-0.12146708935620754
78,75,-0.18585676677751828
78,76,-0.20645968964088693
78,77,-0.22956909380992815
78,78,-0.12920597238385406
78,79,-0.1266524278776477
78,80,-0.19289229666298105
78,81,-0.1723488158766463
78,82,0.0283848888868714
78,83,0.004165531737945565
78,84,-0.1273237091618138
78,85,-0.09973489394271477
78,86,-0.05624192599647919
78,87,-0.09388271050314861
78,88,-0.11235228478981485
78,89,-0.08585194993459637
78,90,-0.1909639764110262
78,91,-0.21198091920297712
78,92,-0.12515659042679614
78,93,-0.1268413462511644
78,94,-0.16116845489785714
78,95,-0.2656890258900617
78,96,-0.7326622615453697
78,97,-0.7326622615453697
78,98,-0.3617746064771477
78,99,-0.15958869122182182
78,100,-0.050154671348595234
79,0,
79,1,
79,2,
79,3,
79,4,
79,5,
79,6,
79,7,
79,8,-0.8387003890886966
79,9,-0.7803177769657039
79,10,-0.7608569062580397
79,11,-0.7608569062580397
79,12,-0.734030567366931
79,13,-0.7284109652938454
79,14,-0.7252159594826004
79,15,-0.9786725098005741
79,16,-0.9786725098005741
79,17,-1.0444516699469102
79,18,-1.1385913804490313
79,19,-1.0803286214094872
79,20,-1.0523005522311648
79,21,-1.0328989538609008
79,22,-1.0077060786463024
79,23,-1.0282363002706993
79,24,-0.7732858574506148
79,25,-0.7826482075540552
79,26,-0.8588444973549285
79,27,-0.8551881580234291
79,28,-1.0019869953541658
79,29,-0.9749252395325358
79,30,-0.933526192430728
79,31,-0.9248313049894472
79,32,-0.8660342433419612
79,33,-0.8244273686014894
79,34,-0.8522803139569102
79,35,-0.966005854494967
79,36,-1.1215555207907242
79,37,-1.0026271325169338
79,38,-0.7168874727746611
79,39,-0.8160281032555656
79,40,-0.879266769356916
79,41,-0.9991000595565938
79,42,-0.8937103944909747
79,43,-0.8148523148995014
79,44,-0.9727692596354501
79,45,-0.8849368803742012
79,46,-0.8671756401321229
79,47,-0.5248156227905927
79,48,-0.5226897033871494
79,49,-0.5202421016966774
79,50,-0.16821206205074735
79,51,-0.4282918492636219
79,52,-0.4877811405567725
79,53,-0.4832553155999109
79,54,-0.2464528189030167
79,55,-0.2823220056164582
79,56,-0.5405788927993336
79,57,-0.5857306806227591
79,58,-0.37248620263268584
79,59,-0.4028567052611073
79,60,-0.29131999961643795
79,61,-0.33431138297983826
79,62,-0.4235325980217162
79,63,-0.3993616744428525
79,64,-0.19085641192736713
79,65,-0.2930233386607163
79,66,-0.6789202862528503
79,67,-0.6968432079935297
79,68,-0.3783628013530212
79,69,-0.4145749863220338
79,70,-0.40083135509652884
79,71,-0.3075466820633677
79,72,-0.21101804292002305
79,73,-0.2051022751908967
79,74,-0.19439688795102109
79,75,-0.17123957944523735
79,76,-0.15790298551000442
79,77,-0.17030533041548993
79,78,-0.15537949514163454
79,79,-0.2709102039179219
79,80,-0.2991326076403906
79,81,-0.07885565661254346
79,82,0.04687632525754741
79,83,0.008590552322859749
79,84,-0.09588543022447864
79,85,-0.07461047141786614
79,86,-0.17355863878901767
79,87,-0.1487490833393945
79,88,-0.01688204466674658
79,89,-0.06092812575456274
79,90,-0.19447283855125974
79,91,0.03355776862256299
79,92,-0.060032706342016955
79,93,-0.1268413462511644
79,94,-0.024347353586485987
79,95,0.02657017642752991
79,96,-0.3177802861006206
79,97,-0.48112027995121365
79,98,-0.43599266631219946
79,99,-0.10739053549022677
79,100,0.0359130346685315
80,0,
80,1,
80,2,
80,3,
80,4,
80,5,
80,6,
80,7,
80,8,
80,9,
80,10,-0.7474437368124853
80,11,-0.734030567366931
80,12,-0.734030567366931
80,13,-0.7284109652938454
80,14,-0.7252159594826004
80,15,-0.8758718788765165
80,16,-1.0265277982704326
80,17,-1.0701941930082661
80,18,-1.008622634875476
80,19,-0.9660482726871384
80,20,-0.9031280425920525
80,21,-0.9369037183584482
80,22,-0.9443434152525869
80,23,-0.8796018593313031
80,24,-0.7753614713712036
80,25,-0.7770252609712585
80,26,-0.9221889360089948
80,27,-0.9575715441013447
80,28,-0.8895581760626526
80,29,-0.7568466357111066
80,30,-0.8218937553419654
80,31,-0.8362446077372937
80,32,-0.8500636929251747
80,33,-0.8946526313377885
80,34,-0.8636306814289201
80,35,-0.7567474180380319
80,36,-1.021001892468236
80,37,-0.8920039110885825
80,38,-0.7129395126001017
80,39,-0.7803147775177312
80,40,-0.8328332755157459
80,41,-0.9880387840300878
80,42,-0.8737250325558379
80,43,-0.7834929570958126
80,44,-0.8817877934904029
80,45,-0.8483990520291347
80,46,-0.8767530777129126
80,47,-0.9063662267149172
80,48,-0.7145279650510332
80,49,-0.5221726925364315
80,50,-0.5246357174064435
80,51,-0.5210819764491621
80,52,-0.4865547306755282
80,53,-0.44129290362296786
80,54,-0.43879176716430773
80,55,-0.46030613049461205
80,56,-0.5460589728438112
80,57,-0.6089610905749563
80,58,-0.595222026789317
80,59,-0.48732275403965547
80,60,-0.3943198531725085
80,61,-0.3967522724145875
80,62,-0.4717779658641435
80,63,-0.2967306514431494
80,64,-0.24833637350976082
80,65,-0.2808794681368142
80,66,-0.6893615524239454
80,67,-0.6376909082106448
80,68,-0.4874486782965127
80,69,-0.4353355378535774
80,70,-0.3917137712928312
80,71,-0.24316441821476215
80,72,-0.1721168712408394
80,73,-0.20505911059969095
80,74,-0.19380368770272496
80,75,-0.15003964349764468
80,76,-0.21888263956459597
80,77,-0.15365339924617608
80,78,-0.18001628727576702
80,79,-0.24691148816537736
80,80,-0.09284957002455207
80,81,-0.02451648928574594
80,82,0.08973383075642896
80,83,0.06320515325536091
80,84,0.027371947211042327
80,85,-0.011420494606432402
80,86,-0.1646385047682237
80,87,-0.25553560668681785
80,88,-0.10989363486522005
80,89,-0.0938188533957271
80,90,-0.12677054561302192
80,91,0.022039930791939173
80,92,0.029186587044081943
80,93,-0.06836071768350571
80,94,0.07814663907819241
80,95,0.02657017642752991
80,96,-0.15444029225002756
80,97,-0.2341432562543718
